simulation_id,network_type,converged,step,theory,num_agents,true_probs_old,true_probs_new
1094,cycle,True,8,New Theory,10,0.2,0.8
1095,cycle,True,6,New Theory,10,0.2,0.8
1096,cycle,True,10,New Theory,10,0.2,0.8
1097,cycle,True,1,Old Theory,10,0.2,0.8
1098,cycle,True,12,New Theory,10,0.2,0.8
1099,cycle,True,2,Old Theory,10,0.2,0.8
1100,cycle,True,10,New Theory,10,0.2,0.8
1101,cycle,True,11,New Theory,10,0.2,0.8
1102,cycle,True,8,New Theory,10,0.2,0.8
1103,cycle,True,4,Old Theory,10,0.2,0.8
1104,cycle,True,10,New Theory,10,0.2,0.8
1105,cycle,True,2,Old Theory,10,0.2,0.8
1106,cycle,True,6,New Theory,10,0.2,0.8
1107,cycle,True,11,New Theory,10,0.2,0.8
1108,cycle,True,3,Old Theory,10,0.2,0.8
1109,cycle,True,1,Old Theory,10,0.2,0.8
1110,cycle,True,8,New Theory,10,0.2,0.8
1111,cycle,True,9,New Theory,10,0.2,0.8
1112,cycle,True,5,Old Theory,10,0.2,0.8
1113,cycle,True,6,New Theory,10,0.2,0.8
1114,cycle,True,6,New Theory,10,0.2,0.8
1115,cycle,True,9,New Theory,10,0.2,0.8
1116,cycle,True,10,New Theory,10,0.2,0.8
1117,cycle,True,11,New Theory,10,0.2,0.8
1118,cycle,True,3,Old Theory,10,0.2,0.8
1119,cycle,True,1,Old Theory,10,0.2,0.8
1120,cycle,True,8,New Theory,10,0.2,0.8
1121,cycle,True,8,New Theory,10,0.2,0.8
1122,cycle,True,8,New Theory,10,0.2,0.8
1123,cycle,True,7,New Theory,10,0.2,0.8
1124,cycle,True,9,New Theory,10,0.2,0.8
1125,cycle,True,10,New Theory,10,0.2,0.8
1126,cycle,True,7,New Theory,10,0.2,0.8
1127,cycle,True,7,New Theory,10,0.2,0.8
1128,cycle,True,8,New Theory,10,0.2,0.8
1129,cycle,True,2,Old Theory,10,0.2,0.8
1130,cycle,True,11,New Theory,10,0.2,0.8
1131,cycle,True,9,New Theory,10,0.2,0.8
1132,cycle,True,7,New Theory,10,0.2,0.8
1133,cycle,True,5,New Theory,10,0.2,0.8
1134,cycle,True,7,New Theory,10,0.2,0.8
1135,cycle,True,6,New Theory,10,0.2,0.8
1136,cycle,True,9,New Theory,10,0.2,0.8
1137,cycle,True,6,New Theory,10,0.2,0.8
1138,cycle,True,1,Old Theory,10,0.2,0.8
1139,cycle,True,2,Old Theory,10,0.2,0.8
1140,cycle,True,9,New Theory,10,0.2,0.8
1141,cycle,True,7,New Theory,10,0.2,0.8
1142,cycle,True,1,Old Theory,10,0.2,0.8
1143,cycle,True,1,Old Theory,10,0.2,0.8
1144,cycle,True,8,New Theory,10,0.2,0.8
1145,cycle,True,2,Old Theory,10,0.2,0.8
1146,cycle,True,7,New Theory,10,0.2,0.8
1147,cycle,True,10,New Theory,10,0.2,0.8
1148,cycle,True,8,New Theory,10,0.2,0.8
1149,cycle,True,12,New Theory,10,0.2,0.8
1150,cycle,True,3,Old Theory,10,0.2,0.8
1151,cycle,True,10,New Theory,10,0.2,0.8
1152,cycle,True,7,New Theory,10,0.2,0.8
1153,cycle,True,8,New Theory,10,0.2,0.8
1154,cycle,True,1,Old Theory,10,0.2,0.8
1155,cycle,True,8,New Theory,10,0.2,0.8
1156,cycle,True,8,New Theory,10,0.2,0.8
1157,cycle,True,10,New Theory,10,0.2,0.8
1158,cycle,True,1,Old Theory,10,0.2,0.8
1159,cycle,True,6,New Theory,10,0.2,0.8
1160,cycle,True,8,New Theory,10,0.2,0.8
1161,cycle,True,1,Old Theory,10,0.2,0.8
1162,cycle,True,7,New Theory,10,0.2,0.8
1163,cycle,True,10,New Theory,10,0.2,0.8
1164,cycle,True,10,New Theory,10,0.2,0.8
1165,cycle,True,6,New Theory,10,0.2,0.8
1166,cycle,True,7,New Theory,10,0.2,0.8
1167,cycle,True,2,Old Theory,10,0.2,0.8
1168,cycle,True,6,New Theory,10,0.2,0.8
1169,cycle,True,1,Old Theory,10,0.2,0.8
1170,cycle,True,4,Old Theory,10,0.2,0.8
1171,cycle,True,8,New Theory,10,0.2,0.8
1172,cycle,True,1,Old Theory,10,0.2,0.8
1173,cycle,True,8,New Theory,10,0.2,0.8
1174,cycle,True,2,Old Theory,10,0.2,0.8
1175,cycle,True,5,New Theory,10,0.2,0.8
1176,cycle,True,6,New Theory,10,0.2,0.8
1177,cycle,True,5,New Theory,10,0.2,0.8
1178,cycle,True,9,New Theory,10,0.2,0.8
1179,cycle,True,6,New Theory,10,0.2,0.8
1180,cycle,True,2,Old Theory,10,0.2,0.8
1181,cycle,True,2,Old Theory,10,0.2,0.8
1182,cycle,True,9,New Theory,10,0.2,0.8
1183,cycle,True,11,New Theory,10,0.2,0.8
1184,cycle,True,9,New Theory,10,0.2,0.8
1185,cycle,True,3,Old Theory,10,0.2,0.8
1186,cycle,True,2,Old Theory,10,0.2,0.8
1187,cycle,True,8,New Theory,10,0.2,0.8
1188,cycle,True,8,New Theory,10,0.2,0.8
1189,cycle,True,6,New Theory,10,0.2,0.8
1190,cycle,True,6,New Theory,10,0.2,0.8
1191,cycle,True,10,New Theory,10,0.2,0.8
1192,cycle,True,7,New Theory,10,0.2,0.8
1193,cycle,True,1,Old Theory,10,0.2,0.8
1194,cycle,True,8,New Theory,10,0.2,0.8
1195,cycle,True,6,New Theory,10,0.2,0.8
1196,cycle,True,2,Old Theory,10,0.2,0.8
1197,cycle,True,3,Old Theory,10,0.2,0.8
1198,cycle,True,8,New Theory,10,0.2,0.8
1199,cycle,True,1,Old Theory,10,0.2,0.8
1200,cycle,True,6,New Theory,10,0.2,0.8
1201,cycle,True,2,Old Theory,10,0.2,0.8
1202,cycle,True,10,New Theory,10,0.2,0.8
1203,cycle,True,9,New Theory,10,0.2,0.8
1204,cycle,True,2,Old Theory,10,0.2,0.8
1205,cycle,True,8,New Theory,10,0.2,0.8
1206,cycle,True,1,Old Theory,10,0.2,0.8
1207,cycle,True,7,New Theory,10,0.2,0.8
1208,cycle,True,2,Old Theory,10,0.2,0.8
1209,cycle,True,9,New Theory,10,0.2,0.8
1210,cycle,True,2,Old Theory,10,0.2,0.8
1211,cycle,True,8,New Theory,10,0.2,0.8
1212,cycle,True,2,Old Theory,10,0.2,0.8
1213,cycle,True,2,Old Theory,10,0.2,0.8
1214,cycle,True,7,New Theory,10,0.2,0.8
1215,cycle,True,6,New Theory,10,0.2,0.8
1216,cycle,True,6,New Theory,10,0.2,0.8
1217,cycle,True,1,Old Theory,10,0.2,0.8
1218,cycle,True,10,New Theory,10,0.2,0.8
1219,cycle,True,1,Old Theory,10,0.2,0.8
1220,cycle,True,8,New Theory,10,0.2,0.8
1221,cycle,True,8,New Theory,10,0.2,0.8
1222,cycle,True,7,New Theory,10,0.2,0.8
1223,cycle,True,7,New Theory,10,0.2,0.8
1224,cycle,True,7,New Theory,10,0.2,0.8
1225,cycle,True,9,New Theory,10,0.2,0.8
1226,cycle,True,9,New Theory,10,0.2,0.8
1227,cycle,True,5,New Theory,10,0.2,0.8
1228,cycle,True,1,Old Theory,10,0.2,0.8
1229,cycle,True,9,New Theory,10,0.2,0.8
1230,cycle,True,7,New Theory,10,0.2,0.8
1231,cycle,True,1,Old Theory,10,0.2,0.8
1232,cycle,True,1,Old Theory,10,0.2,0.8
1233,cycle,True,9,New Theory,10,0.2,0.8
1234,cycle,True,7,New Theory,10,0.2,0.8
1235,cycle,True,8,New Theory,10,0.2,0.8
1236,cycle,True,9,New Theory,10,0.2,0.8
1237,cycle,True,8,New Theory,10,0.2,0.8
1238,cycle,True,7,New Theory,10,0.2,0.8
1239,cycle,True,1,Old Theory,10,0.2,0.8
1240,cycle,True,1,Old Theory,10,0.2,0.8
1241,cycle,True,11,New Theory,10,0.2,0.8
1242,cycle,True,4,Old Theory,10,0.2,0.8
1243,cycle,True,11,New Theory,10,0.2,0.8
1244,cycle,True,8,New Theory,10,0.2,0.8
1245,cycle,True,9,New Theory,10,0.2,0.8
1246,cycle,True,7,New Theory,10,0.2,0.8
1247,cycle,True,3,Old Theory,10,0.2,0.8
1248,cycle,True,9,New Theory,10,0.2,0.8
1249,cycle,True,9,New Theory,10,0.2,0.8
1250,cycle,True,8,New Theory,10,0.2,0.8
1251,cycle,True,9,New Theory,10,0.2,0.8
1252,cycle,True,4,Old Theory,10,0.2,0.8
1253,cycle,True,5,New Theory,10,0.2,0.8
1254,cycle,True,7,New Theory,10,0.2,0.8
1255,cycle,True,10,New Theory,10,0.2,0.8
1256,cycle,True,9,New Theory,10,0.2,0.8
1257,cycle,True,8,New Theory,10,0.2,0.8
1258,cycle,True,1,Old Theory,10,0.2,0.8
1259,cycle,True,8,New Theory,10,0.2,0.8
1260,cycle,True,8,New Theory,10,0.2,0.8
1261,cycle,True,9,New Theory,10,0.2,0.8
1262,cycle,True,6,New Theory,10,0.2,0.8
1263,cycle,True,1,Old Theory,10,0.2,0.8
1264,cycle,True,7,New Theory,10,0.2,0.8
1265,cycle,True,1,Old Theory,10,0.2,0.8
1266,cycle,True,10,New Theory,10,0.2,0.8
1267,cycle,True,9,New Theory,10,0.2,0.8
1268,cycle,True,1,Old Theory,10,0.2,0.8
1269,cycle,True,2,Old Theory,10,0.2,0.8
1270,cycle,True,6,New Theory,10,0.2,0.8
1271,cycle,True,7,New Theory,10,0.2,0.8
1272,cycle,True,7,New Theory,10,0.2,0.8
1273,cycle,True,9,New Theory,10,0.2,0.8
1274,cycle,True,7,New Theory,10,0.2,0.8
1275,cycle,True,8,New Theory,10,0.2,0.8
1276,cycle,True,2,Old Theory,10,0.2,0.8
1277,cycle,True,1,Old Theory,10,0.2,0.8
1278,cycle,True,12,New Theory,10,0.2,0.8
1279,cycle,True,9,New Theory,10,0.2,0.8
1280,cycle,True,1,Old Theory,10,0.2,0.8
1281,cycle,True,1,Old Theory,10,0.2,0.8
1282,cycle,True,10,New Theory,10,0.2,0.8
1283,cycle,True,10,New Theory,10,0.2,0.8
1284,cycle,True,7,New Theory,10,0.2,0.8
1285,cycle,True,10,New Theory,10,0.2,0.8
1286,cycle,True,8,New Theory,10,0.2,0.8
1287,cycle,True,1,Old Theory,10,0.2,0.8
1288,cycle,True,7,New Theory,10,0.2,0.8
1289,cycle,True,8,New Theory,10,0.2,0.8
1290,cycle,True,1,Old Theory,10,0.2,0.8
1291,cycle,True,7,New Theory,10,0.2,0.8
1292,cycle,True,8,New Theory,10,0.2,0.8
1293,cycle,True,3,Old Theory,10,0.2,0.8
1294,cycle,True,5,Old Theory,10,0.2,0.8
1295,cycle,True,7,New Theory,10,0.2,0.8
1296,cycle,True,3,Old Theory,10,0.2,0.8
1297,cycle,True,6,New Theory,10,0.2,0.8
1298,cycle,True,9,New Theory,10,0.2,0.8
1299,cycle,True,7,New Theory,10,0.2,0.8
1300,cycle,True,10,New Theory,10,0.2,0.8
1301,cycle,True,7,New Theory,10,0.2,0.8
1302,cycle,True,7,New Theory,10,0.2,0.8
1303,cycle,True,10,New Theory,10,0.2,0.8
1304,cycle,True,11,New Theory,10,0.2,0.8
1305,cycle,True,8,New Theory,10,0.2,0.8
1306,cycle,True,9,New Theory,10,0.2,0.8
1307,cycle,True,10,New Theory,10,0.2,0.8
1308,cycle,True,5,New Theory,10,0.2,0.8
1309,cycle,True,8,New Theory,10,0.2,0.8
1310,cycle,True,1,Old Theory,10,0.2,0.8
1311,cycle,True,8,New Theory,10,0.2,0.8
1312,cycle,True,7,New Theory,10,0.2,0.8
1313,cycle,True,1,Old Theory,10,0.2,0.8
1314,cycle,True,8,New Theory,10,0.2,0.8
1315,cycle,True,1,Old Theory,10,0.2,0.8
1316,cycle,True,9,New Theory,10,0.2,0.8
1317,cycle,True,1,Old Theory,10,0.2,0.8
1318,cycle,True,3,Old Theory,10,0.2,0.8
1319,cycle,True,8,New Theory,10,0.2,0.8
1320,cycle,True,1,Old Theory,10,0.2,0.8
1321,cycle,True,2,Old Theory,10,0.2,0.8
1322,cycle,True,10,New Theory,10,0.2,0.8
1323,cycle,True,6,New Theory,10,0.2,0.8
1324,cycle,True,7,New Theory,10,0.2,0.8
1325,cycle,True,2,Old Theory,10,0.2,0.8
1326,cycle,True,3,Old Theory,10,0.2,0.8
1327,cycle,True,2,Old Theory,10,0.2,0.8
1328,cycle,True,10,New Theory,10,0.2,0.8
1329,cycle,True,6,New Theory,10,0.2,0.8
1330,cycle,True,9,New Theory,10,0.2,0.8
1331,cycle,True,6,New Theory,10,0.2,0.8
1332,cycle,True,7,New Theory,10,0.2,0.8
1333,cycle,True,9,New Theory,10,0.2,0.8
1334,cycle,True,9,New Theory,10,0.2,0.8
1335,cycle,True,7,New Theory,10,0.2,0.8
1336,cycle,True,6,New Theory,10,0.2,0.8
1337,cycle,True,1,Old Theory,10,0.2,0.8
1338,cycle,True,9,New Theory,10,0.2,0.8
1339,cycle,True,10,New Theory,10,0.2,0.8
1340,cycle,True,2,Old Theory,10,0.2,0.8
1341,cycle,True,1,Old Theory,10,0.2,0.8
1342,cycle,True,1,Old Theory,10,0.2,0.8
1343,cycle,True,8,New Theory,10,0.2,0.8
1344,cycle,True,11,New Theory,10,0.2,0.8
1345,cycle,True,8,New Theory,10,0.2,0.8
1346,cycle,True,8,New Theory,10,0.2,0.8
1347,cycle,True,8,New Theory,10,0.2,0.8
1348,cycle,True,6,New Theory,10,0.2,0.8
1349,cycle,True,9,New Theory,10,0.2,0.8
1350,cycle,True,7,New Theory,10,0.2,0.8
1351,cycle,True,2,Old Theory,10,0.2,0.8
1352,cycle,True,3,Old Theory,10,0.2,0.8
1353,cycle,True,1,Old Theory,10,0.2,0.8
1354,cycle,True,3,Old Theory,10,0.2,0.8
1355,cycle,True,7,New Theory,10,0.2,0.8
1356,cycle,True,1,Old Theory,10,0.2,0.8
1357,cycle,True,8,New Theory,10,0.2,0.8
1358,cycle,True,3,Old Theory,10,0.2,0.8
1359,cycle,True,7,New Theory,10,0.2,0.8
1360,cycle,True,7,New Theory,10,0.2,0.8
1361,cycle,True,4,Old Theory,10,0.2,0.8
1362,cycle,True,7,New Theory,10,0.2,0.8
1363,cycle,True,8,New Theory,10,0.2,0.8
1364,cycle,True,6,New Theory,10,0.2,0.8
1365,cycle,True,12,New Theory,10,0.2,0.8
1366,cycle,True,8,New Theory,10,0.2,0.8
1367,cycle,True,1,Old Theory,10,0.2,0.8
1368,cycle,True,8,New Theory,10,0.2,0.8
1369,cycle,True,1,Old Theory,10,0.2,0.8
1370,cycle,True,8,New Theory,10,0.2,0.8
1371,cycle,True,1,Old Theory,10,0.2,0.8
1372,cycle,True,7,New Theory,10,0.2,0.8
1373,cycle,True,1,Old Theory,10,0.2,0.8
1374,cycle,True,8,New Theory,10,0.2,0.8
1375,cycle,True,9,New Theory,10,0.2,0.8
1376,cycle,True,6,New Theory,10,0.2,0.8
1377,cycle,True,7,New Theory,10,0.2,0.8
1378,cycle,True,6,New Theory,10,0.2,0.8
1379,cycle,True,3,Old Theory,10,0.2,0.8
1380,cycle,True,1,Old Theory,10,0.2,0.8
1381,cycle,True,10,New Theory,10,0.2,0.8
1382,cycle,True,10,New Theory,10,0.2,0.8
1383,cycle,True,8,New Theory,10,0.2,0.8
1384,cycle,True,8,New Theory,10,0.2,0.8
1385,cycle,True,1,Old Theory,10,0.2,0.8
1386,cycle,True,7,New Theory,10,0.2,0.8
1387,cycle,True,1,Old Theory,10,0.2,0.8
1388,cycle,True,8,New Theory,10,0.2,0.8
1389,cycle,True,7,New Theory,10,0.2,0.8
1390,cycle,True,10,New Theory,10,0.2,0.8
1391,cycle,True,1,Old Theory,10,0.2,0.8
1392,cycle,True,7,New Theory,10,0.2,0.8
1393,cycle,True,7,New Theory,10,0.2,0.8
1394,cycle,True,1,Old Theory,10,0.2,0.8
1395,cycle,True,6,New Theory,10,0.2,0.8
1396,cycle,True,9,New Theory,10,0.2,0.8
1397,cycle,True,6,New Theory,10,0.2,0.8
1398,cycle,True,4,Old Theory,10,0.2,0.8
1399,cycle,True,1,Old Theory,10,0.2,0.8
1400,cycle,True,1,Old Theory,10,0.2,0.8
1401,cycle,True,11,New Theory,10,0.2,0.8
1402,cycle,True,10,New Theory,10,0.2,0.8
1403,cycle,True,1,Old Theory,10,0.2,0.8
1404,cycle,True,7,New Theory,10,0.2,0.8
1405,cycle,True,7,New Theory,10,0.2,0.8
1406,cycle,True,3,Old Theory,10,0.2,0.8
1407,cycle,True,1,Old Theory,10,0.2,0.8
1408,cycle,True,8,New Theory,10,0.2,0.8
1409,cycle,True,10,New Theory,10,0.2,0.8
1410,cycle,True,11,New Theory,10,0.2,0.8
1411,cycle,True,2,Old Theory,10,0.2,0.8
1412,cycle,True,8,New Theory,10,0.2,0.8
1413,cycle,True,1,Old Theory,10,0.2,0.8
1414,cycle,True,10,New Theory,10,0.2,0.8
1415,cycle,True,1,Old Theory,10,0.2,0.8
1416,cycle,True,7,New Theory,10,0.2,0.8
1417,cycle,True,6,New Theory,10,0.2,0.8
1418,cycle,True,8,New Theory,10,0.2,0.8
1419,cycle,True,9,New Theory,10,0.2,0.8
1420,cycle,True,9,New Theory,10,0.2,0.8
1421,cycle,True,1,Old Theory,10,0.2,0.8
1422,cycle,True,7,New Theory,10,0.2,0.8
1423,cycle,True,8,New Theory,10,0.2,0.8
1424,cycle,True,1,Old Theory,10,0.2,0.8
1425,cycle,True,1,Old Theory,10,0.2,0.8
1426,cycle,True,8,New Theory,10,0.2,0.8
1427,cycle,True,2,Old Theory,10,0.2,0.8
1428,cycle,True,6,New Theory,10,0.2,0.8
1429,cycle,True,7,New Theory,10,0.2,0.8
1430,cycle,True,10,New Theory,10,0.2,0.8
1431,cycle,True,9,New Theory,10,0.2,0.8
1432,cycle,True,8,New Theory,10,0.2,0.8
1433,cycle,True,9,New Theory,10,0.2,0.8
1434,cycle,True,1,Old Theory,10,0.2,0.8
1435,cycle,True,2,Old Theory,10,0.2,0.8
1436,cycle,True,10,New Theory,10,0.2,0.8
1437,cycle,True,1,Old Theory,10,0.2,0.8
1438,cycle,True,8,New Theory,10,0.2,0.8
1439,cycle,True,1,Old Theory,10,0.2,0.8
1440,cycle,True,3,Old Theory,10,0.2,0.8
1441,cycle,True,7,New Theory,10,0.2,0.8
1442,cycle,True,8,New Theory,10,0.2,0.8
1443,cycle,True,1,Old Theory,10,0.2,0.8
1444,cycle,True,8,New Theory,10,0.2,0.8
1445,cycle,True,2,Old Theory,10,0.2,0.8
1446,cycle,True,6,New Theory,10,0.2,0.8
1447,cycle,True,1,Old Theory,10,0.2,0.8
1448,cycle,True,1,Old Theory,10,0.2,0.8
1449,cycle,True,1,Old Theory,10,0.2,0.8
1450,cycle,True,8,New Theory,10,0.2,0.8
1451,cycle,True,1,Old Theory,10,0.2,0.8
1452,cycle,True,2,Old Theory,10,0.2,0.8
1453,cycle,True,8,New Theory,10,0.2,0.8
1454,cycle,True,9,New Theory,10,0.2,0.8
1455,cycle,True,1,Old Theory,10,0.2,0.8
1456,cycle,True,2,Old Theory,10,0.2,0.8
1457,cycle,True,8,New Theory,10,0.2,0.8
1458,cycle,True,9,New Theory,10,0.2,0.8
1459,cycle,True,4,Old Theory,10,0.2,0.8
1460,cycle,True,1,Old Theory,10,0.2,0.8
1461,cycle,True,2,Old Theory,10,0.2,0.8
1462,cycle,True,7,New Theory,10,0.2,0.8
1463,cycle,True,5,Old Theory,10,0.2,0.8
1464,cycle,True,9,New Theory,10,0.2,0.8
1465,cycle,True,3,Old Theory,10,0.2,0.8
1466,cycle,True,3,Old Theory,10,0.2,0.8
1467,cycle,True,9,New Theory,10,0.2,0.8
1468,cycle,True,8,New Theory,10,0.2,0.8
1469,cycle,True,9,New Theory,10,0.2,0.8
1470,cycle,True,6,New Theory,10,0.2,0.8
1471,cycle,True,11,New Theory,10,0.2,0.8
1472,cycle,True,1,Old Theory,10,0.2,0.8
1473,cycle,True,7,New Theory,10,0.2,0.8
1474,cycle,True,2,Old Theory,10,0.2,0.8
1475,cycle,True,7,New Theory,10,0.2,0.8
1476,cycle,True,2,Old Theory,10,0.2,0.8
1477,cycle,True,1,Old Theory,10,0.2,0.8
1478,cycle,True,7,New Theory,10,0.2,0.8
1479,cycle,True,7,New Theory,10,0.2,0.8
1480,cycle,True,1,Old Theory,10,0.2,0.8
1481,cycle,True,1,Old Theory,10,0.2,0.8
1482,cycle,True,8,New Theory,10,0.2,0.8
1483,cycle,True,2,Old Theory,10,0.2,0.8
1484,cycle,True,1,Old Theory,10,0.2,0.8
1485,cycle,True,6,New Theory,10,0.2,0.8
1486,cycle,True,1,Old Theory,10,0.2,0.8
1487,cycle,True,1,Old Theory,10,0.2,0.8
1488,cycle,True,2,Old Theory,10,0.2,0.8
1489,cycle,True,8,New Theory,10,0.2,0.8
1490,cycle,True,7,New Theory,10,0.2,0.8
1491,cycle,True,7,New Theory,10,0.2,0.8
1492,cycle,True,8,New Theory,10,0.2,0.8
1493,cycle,True,8,New Theory,10,0.2,0.8
1494,cycle,True,12,New Theory,10,0.2,0.8
1495,cycle,True,7,New Theory,10,0.2,0.8
1496,cycle,True,9,New Theory,10,0.2,0.8
1497,cycle,True,7,New Theory,10,0.2,0.8
1498,cycle,True,1,Old Theory,10,0.2,0.8
1499,cycle,True,7,New Theory,10,0.2,0.8
1500,cycle,True,8,New Theory,10,0.2,0.8
1501,cycle,True,8,New Theory,10,0.2,0.8
1502,cycle,True,1,Old Theory,10,0.2,0.8
1503,cycle,True,8,New Theory,10,0.2,0.8
1504,cycle,True,7,New Theory,10,0.2,0.8
1505,cycle,True,1,Old Theory,10,0.2,0.8
1506,cycle,True,1,Old Theory,10,0.2,0.8
1507,cycle,True,1,Old Theory,10,0.2,0.8
1508,cycle,True,6,New Theory,10,0.2,0.8
1509,cycle,True,9,New Theory,10,0.2,0.8
1510,cycle,True,7,New Theory,10,0.2,0.8
1511,cycle,True,3,Old Theory,10,0.2,0.8
1512,cycle,True,8,New Theory,10,0.2,0.8
1513,cycle,True,9,New Theory,10,0.2,0.8
1514,cycle,True,8,New Theory,10,0.2,0.8
1515,cycle,True,9,New Theory,10,0.2,0.8
1516,cycle,True,1,Old Theory,10,0.2,0.8
1517,cycle,True,8,New Theory,10,0.2,0.8
1518,cycle,True,9,New Theory,10,0.2,0.8
1519,cycle,True,1,Old Theory,10,0.2,0.8
1520,cycle,True,6,New Theory,10,0.2,0.8
1521,cycle,True,7,New Theory,10,0.2,0.8
1522,cycle,True,8,New Theory,10,0.2,0.8
1523,cycle,True,8,New Theory,10,0.2,0.8
1524,cycle,True,9,New Theory,10,0.2,0.8
1525,cycle,True,2,Old Theory,10,0.2,0.8
1526,cycle,True,4,Old Theory,10,0.2,0.8
1527,cycle,True,3,Old Theory,10,0.2,0.8
1528,cycle,True,1,Old Theory,10,0.2,0.8
1529,cycle,True,9,New Theory,10,0.2,0.8
1530,cycle,True,10,New Theory,10,0.2,0.8
1531,cycle,True,7,New Theory,10,0.2,0.8
1532,cycle,True,1,Old Theory,10,0.2,0.8
1533,cycle,True,2,Old Theory,10,0.2,0.8
1534,cycle,True,8,New Theory,10,0.2,0.8
1535,cycle,True,6,New Theory,10,0.2,0.8
1536,cycle,True,7,New Theory,10,0.2,0.8
1537,cycle,True,1,Old Theory,10,0.2,0.8
1538,cycle,True,9,New Theory,10,0.2,0.8
1539,cycle,True,9,New Theory,10,0.2,0.8
1540,cycle,True,8,New Theory,10,0.2,0.8
1541,cycle,True,2,Old Theory,10,0.2,0.8
1542,cycle,True,6,New Theory,10,0.2,0.8
1543,cycle,True,11,New Theory,10,0.2,0.8
1544,cycle,True,9,New Theory,10,0.2,0.8
1545,cycle,True,7,New Theory,10,0.2,0.8
1546,cycle,True,5,New Theory,10,0.2,0.8
1547,cycle,True,7,New Theory,10,0.2,0.8
1548,cycle,True,7,New Theory,10,0.2,0.8
1549,cycle,True,6,New Theory,10,0.2,0.8
1550,cycle,True,1,Old Theory,10,0.2,0.8
1551,cycle,True,6,New Theory,10,0.2,0.8
1552,cycle,True,8,New Theory,10,0.2,0.8
1553,cycle,True,8,New Theory,10,0.2,0.8
1554,cycle,True,9,New Theory,10,0.2,0.8
1555,cycle,True,2,Old Theory,10,0.2,0.8
1556,cycle,True,8,New Theory,10,0.2,0.8
1557,cycle,True,2,Old Theory,10,0.2,0.8
1558,cycle,True,8,New Theory,10,0.2,0.8
1559,cycle,True,8,New Theory,10,0.2,0.8
1560,cycle,True,1,Old Theory,10,0.2,0.8
1561,cycle,True,8,New Theory,10,0.2,0.8
1562,cycle,True,1,Old Theory,10,0.2,0.8
1563,cycle,True,1,Old Theory,10,0.2,0.8
1564,cycle,True,8,New Theory,10,0.2,0.8
1565,cycle,True,8,New Theory,10,0.2,0.8
1566,cycle,True,3,Old Theory,10,0.2,0.8
1567,cycle,True,1,Old Theory,10,0.2,0.8
1568,cycle,True,6,New Theory,10,0.2,0.8
1569,cycle,True,8,New Theory,10,0.2,0.8
1570,cycle,True,7,New Theory,10,0.2,0.8
1571,cycle,True,1,Old Theory,10,0.2,0.8
1572,cycle,True,6,New Theory,10,0.2,0.8
1573,cycle,True,10,New Theory,10,0.2,0.8
1574,cycle,True,8,New Theory,10,0.2,0.8
1575,cycle,True,9,New Theory,10,0.2,0.8
1576,cycle,True,1,Old Theory,10,0.2,0.8
1577,cycle,True,6,New Theory,10,0.2,0.8
1578,cycle,True,9,New Theory,10,0.2,0.8
1579,cycle,True,7,New Theory,10,0.2,0.8
1580,cycle,True,2,Old Theory,10,0.2,0.8
1581,cycle,True,7,New Theory,10,0.2,0.8
1582,cycle,True,6,New Theory,10,0.2,0.8
1583,cycle,True,3,Old Theory,10,0.2,0.8
1584,cycle,True,9,New Theory,10,0.2,0.8
1585,cycle,True,1,Old Theory,10,0.2,0.8
1586,cycle,True,10,New Theory,10,0.2,0.8
1587,cycle,True,9,New Theory,10,0.2,0.8
1588,cycle,True,9,New Theory,10,0.2,0.8
1589,cycle,True,7,New Theory,10,0.2,0.8
1590,cycle,True,10,New Theory,10,0.2,0.8
1591,cycle,True,1,Old Theory,10,0.2,0.8
1592,cycle,True,3,Old Theory,10,0.2,0.8
1593,cycle,True,3,Old Theory,10,0.2,0.8
1594,cycle,True,7,New Theory,10,0.2,0.8
1595,cycle,True,1,Old Theory,10,0.2,0.8
1596,cycle,True,8,New Theory,10,0.2,0.8
1597,cycle,True,1,Old Theory,10,0.2,0.8
1598,cycle,True,1,Old Theory,10,0.2,0.8
1599,cycle,True,1,Old Theory,10,0.2,0.8
1600,cycle,True,7,New Theory,10,0.2,0.8
1601,cycle,True,10,New Theory,10,0.2,0.8
1602,cycle,True,9,New Theory,10,0.2,0.8
1603,cycle,True,2,Old Theory,10,0.2,0.8
1604,cycle,True,1,Old Theory,10,0.2,0.8
1605,cycle,True,1,Old Theory,10,0.2,0.8
1606,cycle,True,6,New Theory,10,0.2,0.8
1607,cycle,True,9,New Theory,10,0.2,0.8
1608,cycle,True,1,Old Theory,10,0.2,0.8
1609,cycle,True,7,New Theory,10,0.2,0.8
1610,cycle,True,9,New Theory,10,0.2,0.8
1611,cycle,True,1,Old Theory,10,0.2,0.8
1612,cycle,True,2,Old Theory,10,0.2,0.8
1613,cycle,True,8,New Theory,10,0.2,0.8
1614,cycle,True,7,New Theory,10,0.2,0.8
1615,cycle,True,6,New Theory,10,0.2,0.8
1616,cycle,True,8,New Theory,10,0.2,0.8
1617,cycle,True,5,New Theory,10,0.2,0.8
1618,cycle,True,10,New Theory,10,0.2,0.8
1619,cycle,True,1,Old Theory,10,0.2,0.8
1620,cycle,True,6,New Theory,10,0.2,0.8
1621,cycle,True,6,New Theory,10,0.2,0.8
1622,cycle,True,7,New Theory,10,0.2,0.8
1623,cycle,True,7,New Theory,10,0.2,0.8
